H2	CH4	C2H4	C2H6	C2H2
625	436	839	118	40
620	432	837	116	40
630	435	840	120	40
610	410	820	105	40
550	390	790	95	38
490	350	750	75	38
340	348	710	69	40
330	335	690	68	32
315	304	670	62	30
290	306	670	65	30
250	304	672	65	30
242	306	674	66	31
240	304	676	65	31
240	302	682	65	30
242	300	680	66	32
245	302	682	68	32
247	297	684	70	30
250	300	685	70	32
238	303	687	72	33
240	305	690	75	33
230	302	692	76	33
225	303	690	75	34
208	302	680	63	32
210	304	682	62	33
205	302	680	63	33
200	303	683	65	34
202	302	685	63	34
205	305	684	65	34
210	310	687	68	35
205	308	685	66	35
208	308	690	70	35
205	310	692	70	36
208	308	695	73	35
210	305	695	74	35
210	305	698	75	35
212	303	700	76	35
215	306	702	75	36
202	310	683	64	34
205	313	685	63	35
208	315	687	65	36
210	318	690	70	36
205	320	693	71	37
202	210	358	57	30
205	208	360	58	30
203	201	340	58	30
205	195	330	65	30
203	198	320	59	30
206	195	313	58	30
210	198	315	58	30
208	200	305	56	31
210	203	275	51	31
180	190	265	53	30
165	160	225	40	29
168	141	205	35	28
170	142	195	35	28
150	145	192	38	28
138	147	190	40	29
310	305	672	63	30
131	140	192	42	30
90	142	195	45	30
70	145	198	48	30
65	140	195	45	27
60	121	180	42	25
58	112	165	38	24
60	109	163	40	25
50	96	122	30	21
52	98	125	30	20
53	94	117	23	19
55	92	110	25	18
53	79	80	13	17
55	77	76	10	16
50	23	55	1	2
25	10	25	1	1
208	365	1450	85	63
205	360	1445	70	62
210	350	1450	71	62
207	310	1008	69	59
183	191	257	55	31
173	176	243	48	31
171	168	233	43	31
190	245	391	60	10
166	233	362	56	8
105	190	331	51	5
98	176	345	35	4
101	192	360	40	5
112	211	395	45	7
131	233	391	38	7
145	243	411	45	9
165	251	375	31	6
156	231	389	34	8
189	251	331	38	8
221	263	356	40	8
294	261	365	41	10
330	275	385	45	11
298	181	605	89	12
251	175	408	52	9
261	191	291	31	11
225	170	265	33	9
196	150	230	35	9
134	125	191	32	7
115	92	120	18	4
102	36	110	14	3
40	51	65	10	0
3276	3586	2280	264	38
1920	3010	1946	218	34
1645	2100	1408	161	26
620	485	510	61	18
783	490	451	45	15
801	501	462	50	11
890	410	478	51	11
990	390	487	55	12
230	420	503	62	14
115	430	509	53	14
125	330	494	48	12
118	316	510	35	12
221	164	296	28	10
261	154	266	27	7
393	134	249	30	9
549	183	358	47	16
231	190	372	61	20
269	188	338	43	14
191	226	393	50	18
189	201	331	47	18
246	120	210	25	10
95	134	246	33	11
108	89	172	17	10
35	70	197	22	7
41	65	109	15	3
45	60	120	18	5
75	29	67	9	2
75	20	57	9	0
39	24	38	5	1
7	50	18	220	0
4	55	18	183	0
8	47	16	93	0
31	59	7	98	0
20	53	7	90	0
22	50	7	93	0
22	46	7	94	0
28	48	8	100	0
33	51	8	101	0
29	46	5	97	0
32	42	5	84	0
29	35	5	86	0
30	32	6	77	0
32	35	7	78	0
36	31	8	83	0
30	26	6	81	0
21	22	2	76	0
19	16	4	55	0
16	20	4	60	0
11	16	4	75	0
13	22	3	49	0
8	7	0	13	0
13	11	2	18	0
8	12	5	40	0
11	3	7	54	0
10	23	2	43	0
27	14	11	65	0
30	10	2	52	0
22	8	5	65	0
30	10	8	65	0
38	20	15	68	0
22	27	16	71	0
25	26	20	64	0
20	28	15	50	0
30	32	25	60	0
33	35	27	63	0
36	37	30	60	0
40	40	40	70	0
44	42	43	75	2
45	40	44	80	3
40	35	34	73	5
3	86	40	356	0
10	90	42	283	0
7	66	40	166	0
15	46	10	99	0
19	50	10	105	0
26	51	12	113	0
30	55	10	103	0
33	58	13	118	0
37	60	13	120	0
35	50	10	121	0
38	46	10	115	0
44	50	12	129	0
43	49	10	126	0
38	46	9	119	0
30	41	10	111	0
12	46	10	101	0
13	50	18	105	0
13	16	5	65	0
33	23	3	58	0
6	11	0	22	0
12	9	2	46	0
11	12	5	51	0
12	5	7	74	0
31	17	5	70	0
20	6	4	50	0
32	15	7	66	0
37	10	10	68	0
43	35	16	102	0
50	37	20	110	0
70	40	20	65	0
80	50	25	60	0
100	52	30	70	0
101	55	30	66	0
104	57	32	68	0
108	60	35	71	0
115	62	37	75	0
117	65	40	78	0
120	63	42	80	0
65	66	46	84	0
68	60	49	87	0
65	58	42	90	0
68	60	43	93	0
20	35	4	211	0
23	39	5	218	0
15	23	5	140	0
18	26	7	77	0
22	30	6	70	0
29	33	6	78	0
23	33	7	75	0
28	30	10	70	0
30	31	4	72	0
36	32	4	67	0
37	30	4	66	0
30	24	4	64	0
35	24	4	65	0
24	25	4	60	0
23	22	5	58	0
28	21	5	66	0
22	14	3	51	0
31	8	2	36	0
53	4	0	11	0
10	2	6	50	0
26	8	1	61	0
32	1	1	53	0
41	3	2	61	0
12	14	1	51	0
10	5	0	18	0
105	35	3	65	13
30	40	5	72	0
1128	180	277	28	1271
37	42	6	83	0
543	178	261	30	959
40	45	5	87	0
42	47	6	90	0
45	50	8	94	0
50	52	10	97	0
52	50	8	98	0
55	52	10	103	0
58	54	8	106	0
60	52	10	100	0
62	49	12	104	0
16	22	3	138	0
25	26	3	146	0
18	28	3	90	0
13	29	3	58	0
18	23	2	52	0
22	25	2	56	0
25	20	3	65	0
20	18	4	59	0
25	25	4	64	0
31	22	3	62	0
26	20	4	60	0
31	25	4	61	0
32	30	4	62	0
36	22	4	70	0
30	19	3	68	0
23	11	0	32	0
20	3	1	16	0
56	5	0	1	0
10	3	1	28	0
22	6	3	60	0
30	6	1	46	0
36	10	2	58	0
42	15	2	27	0
25	20	40	25	0
408	86	163	28	590
10	25	46	30	0
67	50	8	32	0
72	56	10	35	0
75	58	7	36	0
80	60	10	40	0
82	63	10	43	0
3	29	10	164	0
8	32	10	180	0
4	28	10	115	0
17	28	5	84	0
22	25	4	74	0
25	25	5	80	0
28	26	5	74	0
25	30	6	70	0
29	36	7	74	0
35	30	6	69	0
38	30	6	70	0
40	28	5	75	0
45	32	6	84	0
50	38	7	92	0
49	38	6	92	0
39	33	5	90	0
35	25	4	73	0
12	28	5	78	0
13	32	9	83	0
10	21	2	46	0
13	28	1	45	0
6	7	0	15	0
15	23	1	9	0
46	5	2	21	0
10	2	17	38	0
34	12	1	26	0
20	15	4	38	0
22	20	1	30	0
33	26	3	42	0
39	27	4	45	0
44	30	3	60	0
50	37	2	64	0
58	55	10	70	0
67	47	8	65	0
70	50	10	65	0
75	60	10	20	0
100	70	20	43	0
105	73	22	45	0
30	75	25	48	0
38	80	30	52	0
40	82	27	50	0
11	55	10	299	0
16	54	9	248	0
21	45	8	177	0
27	38	8	133	0
20	33	5	113	0
15	35	5	117	0
27	45	5	130	0
22	40	6	120	0
27	46	7	130	0
30	50	5	130	0
30	52	6	110	0
31	63	6	124	0
28	61	5	118	0
25	60	5	115	0
21	63	5	108	0
23	68	8	106	0
15	72	11	111	0
21	12	3	75	0
25	15	5	65	0
8	19	0	38	0
12	6	0	32	0
10	12	2	43	0
11	3	3	58	0
12	8	1	16	0
32	5	1	16	0
26	8	3	40	0
31	10	2	52	0
23	25	1	75	0
30	26	2	89	0
7	3	3	32	0
30	43	12	42	0
32	45	15	45	0
35	48	34	72	0
37	50	37	75	0
40	52	40	78	0
42	59	42	85	0
45	60	42	87	0
50	63	45	90	0
52	60	32	90	0
50	63	34	92	0
20	34	4	64	0
21	30	6	56	0
28	37	8	58	0
33	28	4	40	0
28	23	4	44	0
28	26	4	38	0
30	30	4	22	0
31	33	4	3	0
27	31	3	61	0
18	19	2	60	0
23	21	2	66	0
12	16	2	40	0
16	10	2	26	0
20	12	2	41	0
14	4	2	33	0
10	12	0	19	0
11	5	0	10	0
56	2	3	31	0
8	3	5	41	0
11	14	2	43	0
30	13	4	38	0
40	11	2	32	0
36	16	4	50	0
41	10	5	55	0
30	15	10	66	0
50	20	10	68	0
40	21	13	65	0
30	20	16	69	0
32	22	16	65	0
35	20	20	66	0
37	22	18	72	0
40	25	20	75	0
42	28	23	77	0
45	30	24	80	0
48	29	26	90	0
52	32	30	98	0
55	30	28	101	0
62	28	30	100	0
6	63	15	339	0
10	66	14	259	0
12	48	10	140	0
27	37	4	98	0
22	40	4	102	0
24	46	6	110	0
28	44	6	106	0
20	48	8	97	0
26	52	11	104	0
35	49	9	110	0
38	46	10	110	0
40	46	12	114	0
37	39	10	109	0
28	33	10	105	0
21	36	8	96	0
22	38	11	102	0
9	15	3	35	0
12	25	2	50	0
22	5	1	58	0
11	26	0	34	0
15	7	2	17	0
11	15	5	42	0
12	16	6	65	0
10	20	0	38	0
16	15	1	19	0
40	36	3	28	0
38	40	3	56	0
41	30	5	63	0
35	60	25	66	0
67	52	5	26	0
55	56	35	60	1
30	58	30	66	0
40	62	22	46	0
43	65	28	50	0
50	68	30	52	0
50	76	35	57	0
52	80	35	60	0
138	27	3	69	0
149	29	3	69	0
77	28	3	60	0
92	21	3	65	0
85	27	3	66	0
41	15	2	28	0
35	12	1	13	0
37	10	1	12	0
36	9	1	12	0
35	8	1	13	0
20	7	1	11	0
24	6	1	12	0
22	8	1	8	0
25	8	1	8	0
29	9	1	8	0
26	6	1	3	0
18	3	1	0	0
25	2	1	0	0
5	1	0	0	0
221	31	4	79	0
181	29	3	71	0
203	29	4	68	0
218	31	4	76	0
240	33	4	84	0
219	35	4	87	0
194	35	4	88	0
157	22	3	60	0
50	14	9	20	0
52	12	1	13	0
62	12	1	13	0
66	13	1	15	0
60	15	1	16	0
49	14	1	14	0
44	13	2	16	0
61	10	2	14	0
81	10	3	16	0
79	9	4	14	0
53	6	4	5	0
45	4	4	3	0
52	2	4	0	0
8	2	0	0	0
51	3	0	4	0
11	1	0	0	0
7	0	0	0	0
2	0	0	0	0
111	50	39	79	0
122	58	41	87	0
88	38	26	72	0
98	40	22	79	0
70	24	11	69	0
38	11	1	23	0
37	6	1	10	0
42	6	1	10	0
33	7	2	11	0
38	8	2	12	0
20	6	2	9	0
22	8	2	10	0
25	9	2	10	0
26	8	1	9	0
21	2	0	1	0
10	0	0	0	0
12	0	0	0	0
1	0	0	0	0
79	20	2	30	0
89	25	2	35	0
77	26	2	34	0
54	17	2	25	0
47	13	1	11	0
55	10	1	7	0
60	13	1	7	0
73	15	1	7	0
71	14	1	7	0
63	12	1	6	0
70	10	2	8	0
77	12	1	9	0
80	10	1	9	0
80	10	1	10	0
75	9	2	10	0
85	9	3	16	0
110	10	3	18	0
118	14	3	20	0
111	5	1	18	0
131	6	1	3	0
15	2	0	0	0
10	2	1	1	0
8	0	0	0	0
142	30	3	53	0
146	30	3	56	0
162	31	3	60	0
162	30	3	62	0
128	34	3	63	0
137	33	3	54	0
104	31	3	52	0
36	12	1	14	0
39	12	1	9	0
43	13	1	9	0
69	15	1	9	0
27	12	1	10	0
78	14	1	10	0
80	14	1	8	0
98	15	1	8	0
90	15	1	6	0
95	16	1	6	0
99	16	1	4	0
110	18	1	3	0
118	19	2	3	0
121	18	2	3	0
119	15	1	1	0
129	1	0	1	0
16	3	1	2	0
11	2	1	2	0
5	0	0	0	0
111	23	2	55	0
107	25	2	51	0
111	25	2	56	0
83	23	3	52	0
44	10	1	13	0
48	12	1	10	0
60	14	1	10	0
58	16	1	8	0
42	15	1	9	0
46	12	1	1	0
45	12	1	10	0
70	15	1	10	0
80	13	1	7	0
85	13	1	7	0
70	10	1	3	0
68	11	2	2	0
75	13	2	2	0
81	16	2	3	0
79	2	1	1	0
92	1	0	1	0
10	1	0	0	0
12	2	1	2	0
6	0	0	0	0
29	3	0	2	0
11	2	2	4	0
108	49	69	9	1
10	3	0	2	0
30	2	0	4	0
15	5	3	21	0
20	11	0	10	0
8	2	0	2	0
25	1	0	2	0
220	310	55	8	9
190	292	371	32	6
203	307	382	35	7
212	245	315	20	8
141	252	330	22	10
137	167	232	27	6
85	30	56	2	1
310	706	976	100	20
219	718	904	114	18
275	634	844	106	13
90	476	663	81	12
84	414	550	73	10
165	190	313	33	4
190	85	148	17	2
266	80	115	18	3
190	64	94	11	2
290	35	64	7	1
332	38	55	8	2
50	19	40	4	1
52	21	38	4	1
66	26	42	5	1
79	25	41	3	1
85	28	45	5	1
41	22	32	4	1
2	6	11	2	0
445	838	1062	142	12
397	763	929	124	11
346	673	907	122	10
442	672	828	107	11
490	689	836	110	12
279	767	947	122	12
158	346	537	65	5
84	129	227	29	3
452	690	867	116	12
28	2	0	2	0
11	2	1	1	0
2	11	1	48	0
2	21	2	65	0
2	19	2	56	0
7	17	2	45	0
12	8	1	15	0
16	8	1	18	0
22	9	1	18	0
29	6	1	18	0
20	8	1	18	0
13	7	2	18	0
20	16	2	20	0
26	17	2	20	0
25	17	2	20	0
24	20	3	22	0
20	28	3	25	0
24	30	4	28	0
21	39	6	32	0
19	36	5	30	0
16	41	4	25	0
21	46	5	31	0
16	31	2	10	0
12	16	1	5	0
31	18	0	8	0
10	0	0	7	0
3	15	2	51	0
3	16	2	55	0
3	15	2	49	0
4	15	2	42	0
11	8	1	15	0
11	7	1	15	0
15	10	1	16	0
13	10	1	19	0
8	6	1	18	0
6	6	1	18	0
8	10	1	18	0
10	12	1	18	0
9	10	1	18	0
6	2	1	4	0
5	2	0	0	0
38	20	4	40	0
27	23	5	51	0
23	21	5	50	0
19	25	3	18	0
25	28	3	21	0
18	16	1	1	0
12	5	0	0	0
51	29	0	8	0
22	30	0	2	0
7	4	2	28	0
22	13	2	36	0
20	12	3	40	0
18	12	4	38	0
20	16	4	42	0
22	15	4	46	0
23	17	5	52	0
18	16	5	51	0
14	11	3	1	0
10	12	5	5	0
12	5	1	22	0
51	17	2	1	0
43	11	0	0	0
22	31	3	18	0
25	35	5	21	0
20	23	0	33	0
49	35	0	21	0
12	26	0	1	0
1	10	2	36	0
2	11	2	42	0
3	10	1	36	0
5	12	2	39	0
15	6	1	12	0
12	6	1	12	0
14	6	1	13	0
16	10	1	15	0
10	10	1	14	0
10	10	2	16	0
12	14	3	20	0
16	16	3	20	0
18	18	4	22	0
18	18	4	22	0
15	20	4	22	0
18	24	4	26	0
23	26	6	34	0
21	24	5	33	0
16	15	3	15	0
21	13	1	16	0
16	4	0	6	0
11	29	0	4	0
3	17	2	54	0
2	16	2	54	0
3	18	2	54	0
4	20	3	54	0
8	12	1	14	0
12	12	1	17	0
15	14	1	15	0
17	14	1	16	0
13	10	1	10	0
10	9	1	10	0
9	8	1	4	0
7	4	1	12	0
2	0	0	0	0
23	16	2	26	0
26	24	3	29	0
25	25	4	28	0
22	24	5	32	0
19	22	5	31	0
15	25	4	28	0
18	29	6	33	0
16	21	5	23	0
12	5	0	0	0
18	4	0	5	0
44	9	0	2	0
37	6	2	12	0
30	1	5	24	0
30	18	0	8	0
16	1	0	0	0
20	2	1	1	0
24	3	0	0	0
20	8	5	6	0
40	4	0	1	0
22	59	10	50	0
3	9	2	17	0
2	2	1	2	0
1	1	1	1	0
12	29	5	47	0
18	8	1	6	0
16	8	1	4	0
26	10	1	6	0
39	24	6	7	0
24	14	5	6	0
23	16	5	6	0
29	18	5	6	0
12	15	1	1	0
19	12	1	2	0
21	5	0	0	0
15	3	0	1	0
5	0	0	0	0
17	5	0	1	0
26	11	0	1	0
32	12	1	1	0
30	15	1	1	0
20	8	0	1	0
12	0	0	1	0
10	1	0	0	0
10	27	3	12	0
10	30	4	15	0
10	27	5	20	0
10	30	6	22	0
12	25	8	24	0
10	2	0	0	0
10	0	0	0	0
42	38	22	50	0
45	40	25	48	0
2	1	19	1	0
21	8	10	1	0
24	6	12	1	0
29	12	9	1	0
22	10	6	1	0
28	10	5	1	0
30	8	5	0	0
35	6	4	0	0
72	2	0	0	0
3	0	0	0	0
18	16	15	2	0
19	16	14	2	0
19	17	16	2	0
15	12	15	2	0
16	15	8	2	0
12	9	1	1	0
13	1	0	0	0
18	2	0	0	0
26	11	2	1	0
35	19	4	3	0
51	2	1	0	0
21	8	0	0	0
38	10	3	1	0
60	13	0	1	0
16	12	2	0	0
33	5	1	1	0
50	2	10	3	0
44	3	16	5	0
62	30	4	6	0
67	10	2	3	0
61	5	10	6	0
20	8	16	9	0
10	15	2	1	0
15	20	1	1	0
20	65	18	57	0
30	70	22	66	0
32	73	20	65	0
35	75	22	68	0
30	70	25	10	0
28	30	13	8	0
20	26	15	10	0
18	25	18	7	0
28	40	32	10	0
30	36	34	12	0
25	20	35	12	0
28	25	40	8	0
25	21	39	10	0
26	18	18	6	0
26	19	18	5	0
25	19	9	5	0
26	21	10	6	0
12	5	11	5	0
10	4	10	5	0
6	2	5	1	0
21	15	51	8	0
12	10	38	5	0
15	6	26	8	0
12	5	13	7	0
15	9	25	15	0
33	8	17	8	0
15	11	0	0	0
10	5	0	0	0
11	4	0	1	0
12	8	3	0	0
16	10	6	1	0
20	11	16	2	0
24	4	10	1	0
36	72	18	1	0
52	90	34	3	0
60	96	6	3	0
55	90	5	2	0
12	20	50	20	0
12	96	6	5	0
10	10	10	2	0
25	15	50	18	0
20	5	47	5	0
28	91	50	8	0
32	95	52	10	0
35	100	54	12	0
20	22	5	3	0
15	10	7	4	0
10	0	0	0	0
52	60	35	30	0
55	54	38	33	0
60	50	28	49	0
65	33	15	43	0
68	35	15	45	0
70	34	16	44	0
72	0	10	20	0
9	6	15	2	0
17	5	9	2	0
9	5	10	2	0
4	3	6	1	0
7	1	0	0	0
4	1	0	0	0
14	4	1	1	0
15	9	1	1	0
11	8	1	1	0
9	5	0	2	0
6	3	0	2	0
8	4	0	2	0
11	5	0	2	0
10	4	0	2	0
8	2	0	3	0
8	2	0	3	0
270	15	9	2	53
193	25	26	14	32
25	20	25	15	0
13	14	10	3	0
16	15	4	2	0
11	12	1	1	0
21	19	2	2	0
28	3	4	2	0
16	5	0	0	0
21	3	2	1	0
37	4	0	1	0
12	3	0	2	0
19	2	0	1	0
41	15	2	1	0
34	6	0	1	0
18	1	1	1	0
30	1	0	0	0
36	3	1	1	0
30	20	0	5	0
10	20	4	20	0
10	30	5	30	0
20	60	10	66	0
15	55	10	63	0
18	57	12	65	0
20	60	12	1	0
25	57	1	2	0
20	60	2	3	0
22	20	0	0	0
5	0	0	0	0
38	68	22	90	0
35	65	10	93	0
32	55	8	67	0
38	25	4	30	0
35	20	2	28	0
32	10	2	30	0
3	2	6	1	0
2	1	2	0	0
8	4	10	3	0
3	64	4	216	0
13	4	2	1	0
12	4	2	1	0
10	3	2	1	0
7	1	1	1	0
13	1	0	1	0
3	0	0	0	0
8	4	4	1	0
11	8	2	1	0
7	2	1	0	0
1	0	0	0	0
28	20	8	4	0
31	16	8	5	0
21	8	10	2	0
15	5	5	1	0
12	5	5	1	0
15	6	3	1	0
14	5	2	1	0
21	8	1	1	0
19	12	2	1	0
29	3	5	1	0
11	5	1	1	0
11	3	4	3	0
12	2	8	2	0
15	3	0	1	0
15	18	6	2	0
12	13	0	1	0
16	10	1	1	0
23	12	5	1	0
46	26	10	3	0
60	30	42	20	0
66	25	49	22	0
15	18	50	30	0
15	20	53	37	0
12	17	50	40	0
15	20	10	60	0
20	25	12	65	0
18	20	10	68	0
12	10	2	1	0
10	0	0	0	0
10	1	0	0	0
18	57	20	79	0
20	60	18	83	0
21	20	20	87	0
20	10	15	90	0
20	10	19	105	0
20	15	25	65	0
32	25	24	25	0
35	24	26	25	0
33	25	25	26	0
40	5	3	10	0
60	10	1	1	0
79	0	1	1	0
10	3	5	4	1
10	5	0	1	0
3	12	1	30	0
3	6	1	8	0
2	2	0	2	0
23	38	3	42	0
26	40	3	46	0
30	42	3	48	0
36	41	4	50	0
32	37	5	47	0
25	30	5	46	0
32	35	6	48	0
32	30	5	46	0
23	11	2	26	0
26	3	2	6	0
60	3	0	1	0
35	5	0	2	0
10	0	0	1	0
23	3	0	3	0
31	32	0	5	0
40	35	1	6	0
20	30	3	10	0
10	10	0	4	0
13	2	0	2	0
10	0	0	0	0
12	20	2	3	0
10	23	2	3	0
10	22	6	5	0
15	20	8	6	0
12	10	10	8	0
10	5	12	10	0
10	2	15	13	0
5	0	0	0	0
60	312	12	32	0
62	30	10	35	0
65	28	12	34	0
10	5	2	1	0
10	4	2	1	0
16	5	2	1	0
18	4	2	1	0
11	1	0	0	0
12	6	2	1	0
10	21	5	17	0
12	19	0	9	0
23	6	0	0	0
9	2	6	1	0
10	6	2	2	0
13	8	2	2	0
7	10	3	2	0
13	11	2	2	0
10	14	2	2	0
20	20	2	22	0
12	3	1	0	0
25	18	7	68	0
22	5	2	12	0
47	10	2	15	0
50	12	0	10	0
212	233	220	55	121
20	1	10	1	0
8	4	6	1	0
9	3	5	1	0
12	3	1	1	0
10	3	1	2	0
12	3	1	0	0
20	6	1	0	0
22	4	1	0	0
15	2	0	0	0
15	3	2	7	0
33	5	0	0	0
6	3	0	3	0
52	5	0	0	0
61	1	0	0	0
82	2	0	0	0
90	3	0	0	0
95	5	0	0	0
65	8	1	1	0
70	10	1	1	0
121	35	22	7	45
136	37	22	6	40
15	1	1	0	0
9	0	0	0	0
14	2	0	0	0
29	3	3	0	0
3	0	1	0	0
14	2	0	0	0
13	1	0	0	0
11	0	0	0	0
7	0	0	0	0
4	0	0	0	0
4	0	0	0	0
11	1	1	0	0
5	0	0	0	0
9	1	2	0	0
2	0	0	0	0
8	1	0	0	0
2	1	0	0	0
2	0	0	0	0
4	4	2	0	0
4	4	2	0	0
6	1	0	0	0
16	6	1	1	0
19	7	1	1	0
6	2	0	0	0
4	3	0	0	0
2	4	0	0	0
0	0	0	0	0
16	5	1	1	0
18	3	1	0	0
9	1	0	0	0
7	1	0	0	0
5	1	0	0	0
1	0	0	0	0
7	3	1	1	0
16	3	1	0	0
5	0	0	0	0
7	0	0	0	0
5	0	0	0	0
1	0	0	0	0
15	3	2	1	0
22	3	2	1	0
12	2	0	0	0
5	0	0	0	0
28	5	3	2	0
51	6	3	2	0
9	2	0	0	0
5	0	0	0	0
18	5	2	1	0
23	5	2	1	0
13	2	0	0	0
8	0	0	0	0
13	5	1	1	0
17	6	1	1	0
10	2	0	0	0
13	2	0	0	0
10	2	0	0	0
9	2	0	0	0
20	4	1	0	0
22	0	0	0	0
13	5	1	1	0
9	3	1	1	0
7	1	0	0	0
8	1	0	0	0
4	1	0	0	0
6	1	1	0	0
18	3	1	0	0
16	4	2	1	0
22	4	2	1	0
16	0	0	0	0
19	0	0	0	0
20	0	0	0	0
5	1	0	0	0
21	5	3	2	0
9	2	0	0	0
10	2	0	0	0
13	2	0	0	0
10	1	0	0	0
13	1	0	0	0
28	25	26	3	2
25	22	18	1	0
8	0	0	0	0
12	15	29	2	0
25	4	8	1	0
10	1	0	0	0
3	0	0	0	0
41	9	5	2	0
33	6	3	1	0
13	5	1	0	0
17	4	1	0	0
12	4	1	0	0
15	8	1	1	0
17	8	2	1	0
22	6	1	0	0
5	1	0	0	0
10	2	0	0	0
952	130	0	6	0
10	5	0	0	0
5	0	0	0	0
10	0	0	0	0
12	0	0	0	0
12	0	0	0	0
10	0	10	1	0
10	3	0	0	0
10	3	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
12	4	0	0	0
10	0	0	0	0
10	0	0	0	0
10	3	0	0	0
10	0	0	0	0
10	0	0	0	0
5	0	0	0	0
10	0	0	0	0
12	5	0	0	0
10	12	0	0	0
12	6	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
13	0	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
10	0	0	0	0
12	5	0	0	0
10	2	0	0	0
13	7	0	0	0
12	0	0	0	0
12	5	0	0	0
10	5	0	0	0
10	5	0	0	0
10	0	0	0	0
12	6	0	0	0
10	0	0	0	0
12	0	0	0	0
12	0	0	0	0
10	0	0	0	0
10	3	0	0	0
10	0	0	0	0
12	4	0	0	0
12	5	0	0	0
10	0	0	0	0
38937	4099	0	146	0
10	0	0	0	0
10	3	0	0	0
13	0	0	0	0
13	0	0	0	0
15	89	0	2	0
10	5	0	0	0
11	5	0	0	0
11	1	0	0	0
11	2	0	0	0
12	5	1	1	0
11	2	0	0	0
8	3	0	0	0
20	1	1	4	0
10	1	0	0	0
12	1	0	0	0
10	5	0	0	0
6	1	0	2	0
6	2	0	0	0
12	3	0	1	0
8	3	0	0	0
10	1	0	1	0
20	5	2	3	0
3714	36	10	5	0
8	5	0	2	0
12	5	0	1	0
26	30	6	2	0
35	36	11	25	0
8	11	50	5	0
18	17	46	6	0
18	16	20	8	0
21	15	20	4	0
15	15	20	5	0
35	20	27	6	0
36	18	27	6	0
35	15	26	6	0
32	14	24	6	0
30	12	24	6	0
35	15	28	5	0
14	11	8	2	0
12	5	2	1	0
47	4	0	0	0
48	5	0	0	0
56	8	1	0	0
66	10	0	0	0
30	0	0	0	0
10	0	0	0	0
6	1	1	0	0
8	2	1	1	0
12	1	1	0	0
5	1	1	0	0
10	2	0	0	0
7	3	0	0	0
10	3	0	0	0
19	4	0	0	0
2	0	0	0	0
2	0	0	0	0
1	0	0	0	0
3	2	3	1	0
4	2	3	1	0
6	3	4	1	0
34	3	4	1	0
35	25	34	9	0
16	11	13	4	0
20	7	2	0	0
25	7	3	0	0
22	7	4	0	0
8	0	0	0	0
28	8	42	18	0
148	129	238	60	0
105	98	180	32	0
10	0	0	0	0
10	0	0	0	0
18	13	10	3	0
15	15	11	5	0
16	5	2	2	0
17	4	2	2	0
14	4	2	2	0
12	4	1	2	0
6	26	48	10	0
9	29	50	10	0
8	29	50	10	0
9	17	34	6	0
16	10	16	2	0
13	10	14	2	0
16	10	17	2	0
10	10	16	2	0
8	12	16	2	0
9	10	18	2	0
15	10	20	2	0
19	19	22	2	0
23	20	18	2	0
20	22	20	1	0
7	8	13	1	0
7	0	0	0	0
4	0	0	0	0
8	3	3	1	0
2	1	2	1	0
15	12	6	3	0
16	2	0	0	0
13	0	0	0	0
6	0	0	0	0
8	0	0	0	0
8	0	0	0	0
8	1	0	0	0
9	1	0	0	0
10	1	0	0	0
5	1	0	0	0
4	1	0	0	0
3	0	0	0	0
7	0	0	0	0
9	0	0	0	0
11	1	0	0	0
7	0	0	0	0
21	0	0	0	0
30	1	0	0	0
45	2	0	1	0
4	1	0	0	0
4	1	0	0	0
3	1	0	0	0
2	0	0	0	0
3	0	0	0	0
2	1	0	0	0
4	1	0	0	0
3	0	0	0	0
10	0	0	0	0
14	1	0	0	0
1	1	0	0	0
1	1	0	0	0
2	0	0	0	0
4	1	1	0	0
3	1	1	1	0
5	2	2	0	0
5	1	1	0	0
12	0	0	0	0
3	0	0	0	0
3	1	1	0	0
2	1	1	0	0
5	1	1	0	0
10	1	1	0	0
11	0	0	0	0
7	0	0	0	0
7	2	2	0	0
4	1	2	1	0
5	2	2	0	0
4	1	1	0	0
9	0	0	0	0
3	0	0	0	0
8	40	112	10	0
18	45	136	11	0
20	50	145	12	0
25	53	150	12	0
27	53	153	11	0
30	62	183	16	0
33	69	200	17	0
35	62	181	14	0
24	48	150	12	0
22	50	152	12	0
25	53	163	13	1
20	36	114	10	0
20	7	13	0	0
10	0	0	0	0
7	0	0	0	0
5	5	2	1	0
6	5	3	1	0
6	3	0	0	0
6	3	0	0	0
2	0	0	0	0
17	5	9	5	0
7	0	0	0	0
4	0	0	0	0
4	3	1	1	0
6	3	1	1	0
6	3	1	1	0
8	2	1	0	0
6	2	1	0	0
17	2	0	0	0
9	0	0	0	0
6	0	0	0	0
13	6	3	1	0
4	6	4	2	0
5	3	2	1	0
2	3	2	1	0
2	2	2	1	0
6	5	3	1	0
10	3	0	0	0
8	3	0	0	0
10	4	0	0	0
7	4	0	0	0
1	0	0	0	0
1	0	0	0	0
20	20	2	6	0
23	20	2	7	0
26	28	2	4	0
22	25	2	5	0
25	25	2	6	0
22	7	1	1	0
27	8	1	1	0
27	8	0	0	0
28	10	0	0	0
25	8	0	0	0
